date,TIME,open,high,low,close,time
26-04-2013,00:00:00,14.63607121,14.9560709,14.5803566,12.83374405,17:00
29-04-2013,00:00:00,15.01607132,15.48642921,15,13.2311821,18:00
30-04-2013,00:00:00,15.53928566,15.90178585,15.43107128,13.62062359,19:00
01-05-2013,00:00:00,15.8735714,15.89035702,15.51392937,13.51326847,20:00
02-05-2013,00:00:00,15.77785683,16.02107048,15.73678589,13.70491409,21:00
03-05-2013,00:00:00,16.11821365,16.18678665,16.04107094,13.84211063,22:00
06-05-2013,00:00:00,16.27535629,16.50714302,16.22535706,14.17218113,23:00
07-05-2013,00:00:00,16.60607147,16.6339283,16.20357132,14.10911846,00:00
08-05-2013,00:00:00,16.3942852,16.62035751,16.27892876,14.268466,01:00
09-05-2013,00:00:00,16.42178535,16.5357132,16.27071381,14.14398575,02:00
10-05-2013,00:00:00,16.35607147,16.4182148,16.08857155,14.0263176,03:00
13-05-2013,00:00:00,16.12535667,16.35357094,16.125,14.08112431,04:00
14-05-2013,00:00:00,16.20892906,16.25714302,15.79107094,13.74422455,05:00
15-05-2013,00:00:00,15.68428612,15.75,15.08428574,13.27943516,06:00
16-05-2013,00:00:00,15.11571407,15.63749981,14.96071434,13.45686436,07:00
17-05-2013,00:00:00,15.68035698,15.71749973,15.39321423,13.41598988,08:00
20-05-2013,00:00:00,15.42535686,15.92142868,15.36071396,13.71542835,09:00
21-05-2013,00:00:00,15.64821434,15.90999985,15.50714302,13.61416817,10:00
22-05-2013,00:00:00,15.85892868,16.01250076,15.65071392,13.66649723,11:00
23-05-2013,00:00:00,15.56964302,15.93428612,15.5639286,13.69096375,12:00
24-05-2013,00:00:00,15.74464321,15.91642857,15.72714329,13.7841692,13:00
28-05-2013,00:00:00,16.06785774,16.11107063,15.74464321,13.66928768,14:00
29-05-2013,00:00:00,15.71428585,15.9821434,15.69285679,13.77797604,15:00
30-05-2013,00:00:00,15.91607094,16.2321434,15.87535667,13.98327446,16:00
31-05-2013,00:00:00,16.1607132,16.32500076,16.0535717,13.92599201,17:00
03-06-2013,00:00:00,16.09749985,16.15571404,15.8028574,13.95664597,18:00
04-06-2013,00:00:00,16.18642807,16.22964287,15.97821426,13.91298771,19:00
05-06-2013,00:00:00,15.91607094,16.09714317,15.84678555,13.78293324,20:00
06-06-2013,00:00:00,15.90964317,15.96428585,15.50178623,13.57701015,21:00
07-06-2013,00:00:00,15.58928585,15.82999992,15.4560709,13.68074512,22:00
10-06-2013,00:00:00,15.883214,16.0385704,15.60000038,13.59032726,23:00
11-06-2013,00:00:00,15.56214333,15.81285667,15.47571373,13.55038166,00:00
12-06-2013,00:00:00,15.69642925,15.75892925,15.41071415,13.38285923,01:00
13-06-2013,00:00:00,15.44642925,15.61214256,15.3125,13.49959755,02:00
14-06-2013,00:00:00,15.55000019,15.58178616,15.30357075,13.31659317,03:00
17-06-2013,00:00:00,15.40857124,15.56071377,15.36999989,13.37697315,04:00
18-06-2013,00:00:00,15.41285706,15.53214264,15.3646431,13.36985207,05:00
19-06-2013,00:00:00,15.40714264,15.41642857,15.1071434,13.09828854,06:00
20-06-2013,00:00:00,14.97500038,15.21357059,14.82750034,12.90754318,07:00
21-06-2013,00:00:00,14.94607067,15,14.57499981,12.80412102,08:00
24-06-2013,00:00:00,14.55000019,14.59500027,14.21607113,12.46474361,09:00
25-06-2013,00:00:00,14.48928642,14.5639286,14.24392891,12.46753025,10:00
26-06-2013,00:00:00,14.42500019,14.45678616,14.13071442,12.32632923,11:00
27-06-2013,00:00:00,14.25892925,14.33535671,14.05500031,12.19348812,12:00
28-06-2013,00:00:00,13.97714329,14.29535675,13.88821411,12.2786417,13:00
01-07-2013,00:00:00,14.38178635,14.72392941,14.32928562,12.67158794,14:00
02-07-2013,00:00:00,14.64142895,15.05821419,14.62392902,12.95863247,15:00
03-07-2013,00:00:00,15.03071404,15.1064291,14.90892887,13.03016472,16:00
05-07-2013,00:00:00,15.01392937,15.11750031,14.83392906,12.92550278,17:00
08-07-2013,00:00:00,15.00392914,15.03571415,14.66607094,12.85211182,18:00
09-07-2013,00:00:00,14.77142906,15.125,14.65642929,13.07816315,19:00
10-07-2013,00:00:00,14.98571396,15.17142868,14.9375,13.02799606,20:00
11-07-2013,00:00:00,15.10535717,15.2946434,15.04178619,13.23113155,21:00
12-07-2013,00:00:00,15.27321434,15.34964275,15.12178612,13.20697784,22:00
15-07-2013,00:00:00,15.17892933,15.40928555,15.17142868,13.23577595,23:00
16-07-2013,00:00:00,15.23285675,15.38249969,15.14892864,13.32124138,00:00
17-07-2013,00:00:00,15.34642887,15.43642902,15.29357147,13.32464314,01:00
18-07-2013,00:00:00,15.47785664,15.53107071,15.37892914,13.36954689,02:00
19-07-2013,00:00:00,15.46785736,15.4992857,15.15535736,13.15867233,03:00
22-07-2013,00:00:00,15.33785725,15.34821415,15.19535732,13.20078373,04:00
23-07-2013,00:00:00,15.21428585,15.2485714,14.95392895,12.97412014,05:00
24-07-2013,00:00:00,15.67607117,15.87821388,15.54500008,13.64049435,06:00
25-07-2013,00:00:00,15.73928642,15.76428604,15.56464291,13.57824898,07:00
26-07-2013,00:00:00,15.54642868,15.7514286,15.51214314,13.6553545,08:00
29-07-2013,00:00:00,15.74285698,16.07107162,15.72142887,13.86591721,09:00
30-07-2013,00:00:00,16.06999969,16.32678604,16.04392815,14.03715515,10:00
31-07-2013,00:00:00,16.24964333,16.33357048,16.05107117,14.01269245,11:00
01-08-2013,00:00:00,16.2767868,16.31428528,16.18785667,14.1411953,12:00
02-08-2013,00:00:00,16.35750008,16.53035736,16.30928612,14.32265472,13:00
05-08-2013,00:00:00,16.59607124,16.80964279,16.50535774,14.53661823,14:00
06-08-2013,00:00:00,16.71500015,16.85321426,16.50607109,14.40657139,15:00
07-08-2013,00:00:00,16.56428528,16.6785717,16.49178505,14.39821148,16:00
08-08-2013,00:00:00,16.56642914,16.57500076,16.35535622,14.36953545,17:00
09-08-2013,00:00:00,16.37999916,16.44499969,16.20178604,14.165061,18:00
12-08-2013,00:00:00,16.31642914,16.73749924,16.30821419,14.56746197,19:00
13-08-2013,00:00:00,16.81928635,17.66642952,16.71607018,15.25974274,20:00
14-08-2013,00:00:00,17.78142929,18.0089283,17.62142944,15.53808403,21:00
15-08-2013,00:00:00,17.72928619,17.94285774,17.46714211,15.51969719,22:00
16-08-2013,00:00:00,17.86249924,17.96214294,17.81642914,15.65746403,23:00
19-08-2013,00:00:00,18.01214218,18.34785652,18,15.82609558,00:00
20-08-2013,00:00:00,18.2039299,18.23464394,17.88642883,15.61819172,01:00
21-08-2013,00:00:00,17.98535728,18.11249924,17.89999962,15.65840435,02:00
22-08-2013,00:00:00,18.03499985,18.05678558,17.79285622,15.67709732,03:00
23-08-2013,00:00:00,17.97392845,17.97678566,17.83392906,15.61662579,04:00
26-08-2013,00:00:00,17.8839283,18.22142982,17.875,15.67740917,05:00
27-08-2013,00:00:00,17.7857132,17.94678688,17.36785698,15.22919273,06:00
28-08-2013,00:00:00,17.3571434,17.70714378,17.3571434,15.30119419,07:00
29-08-2013,00:00:00,17.55892944,17.7321434,17.54035759,15.32612991,08:00
30-08-2013,00:00:00,17.5714283,17.60535622,17.375,15.18649292,09:00
03-09-2013,00:00:00,17.61071396,17.87857056,17.40535736,15.2288847,10:00
04-09-2013,00:00:00,17.84142876,17.93714333,17.72428513,15.54400444,11:00
05-09-2013,00:00:00,17.8660717,17.88142967,17.62999916,15.43740559,12:00
06-09-2013,00:00:00,17.80142975,17.83499908,17.49821472,15.52935791,13:00
09-09-2013,00:00:00,18.0357132,18.13999939,17.98142815,15.77715778,14:00
10-09-2013,00:00:00,18.07857132,18.12321472,17.4821434,15.41776752,15:00
11-09-2013,00:00:00,16.67892838,16.91749954,16.60035706,14.57837105,16:00
12-09-2013,00:00:00,16.7321434,16.97857094,16.64321327,14.7335968,17:00
13-09-2013,00:00:00,16.76214218,16.8510704,16.59642982,14.49078465,18:00
16-09-2013,00:00:00,16.4642868,16.48607063,15.97214317,14.03009605,19:00
17-09-2013,00:00:00,15.9985714,16.4182148,15.9821434,14.19217777,20:00
18-09-2013,00:00:00,16.54214287,16.65535736,16.45214272,14.48393059,21:00
19-09-2013,00:00:00,16.81071472,16.99392891,16.7589283,14.72143745,22:00
20-09-2013,00:00:00,17.0714283,17.09107018,16.6428566,14.56902122,23:00
23-09-2013,00:00:00,17.71785736,17.74678612,17.23571396,15.29309177,00:00
24-09-2013,00:00:00,17.67428589,17.69535637,17.42214394,15.24509525,01:00
25-09-2013,00:00:00,17.47142982,17.48714256,17.19392967,15.00913525,02:00
26-09-2013,00:00:00,17.3571434,17.44857025,17.28214264,15.15531921,03:00
27-09-2013,00:00:00,17.27785683,17.30964279,17.16857147,15.04716492,04:00
30-09-2013,00:00:00,17.0446434,17.20214272,16.94321442,14.86014366,05:00
01-10-2013,00:00:00,17.08749962,17.46928596,17.08499908,15.20955658,06:00
02-10-2013,00:00:00,17.34392929,17.56428528,17.2767868,15.25942898,07:00
03-10-2013,00:00:00,17.51821327,17.58392906,17.16928673,15.06773567,08:00
04-10-2013,00:00:00,17.28071404,17.30714226,17.09285736,15.05589104,09:00
07-10-2013,00:00:00,17.37714386,17.59464264,17.33392906,15.20301247,10:00
08-10-2013,00:00:00,17.49785614,17.52285767,17.16214371,14.99074459,11:00
09-10-2013,00:00:00,17.30857086,17.4210701,17.08142853,15.16685295,12:00
10-10-2013,00:00:00,17.54714394,17.58499908,17.3942852,15.26191998,13:00
11-10-2013,00:00:00,17.39249992,17.63714218,17.32714272,15.36073112,14:00
14-10-2013,00:00:00,17.49392891,17.77071381,17.47678566,15.46140385,15:00
15-10-2013,00:00:00,17.76821327,17.9285717,17.69714355,15.54368877,16:00
16-10-2013,00:00:00,17.8853569,17.94750023,17.82964325,15.6194315,17:00
17-10-2013,00:00:00,17.85642815,18.02785683,17.84571457,15.72510815,18:00
18-10-2013,00:00:00,18.07107162,18.18785667,18.0610714,15.86193752,19:00
21-10-2013,00:00:00,18.27750015,18.72500038,18.26857185,16.25062943,20:00
22-10-2013,00:00:00,18.80035782,18.87321472,18.14392853,16.20418549,21:00
23-10-2013,00:00:00,18.5357132,18.7739296,18.5357132,16.36283684,22:00
24-10-2013,00:00:00,18.75,19.01678658,18.65892982,16.57946205,23:00
25-10-2013,00:00:00,18.97571373,19.04392815,18.75392914,16.39400673,00:00
28-10-2013,00:00:00,18.8942852,18.9642868,18.6860714,16.51619148,01:00
29-10-2013,00:00:00,19.15250015,19.2589283,18.3764286,16.1047554,02:00
30-10-2013,00:00:00,18.55750084,18.84000015,18.46500015,16.36096954,03:00
31-10-2013,00:00:00,18.75,18.83892822,18.61678505,16.29239273,04:00
01-11-2013,00:00:00,18.71500015,18.74285698,18.42285728,16.2091713,05:00
04-11-2013,00:00:00,18.61071396,18.81500053,18.52892876,16.41862488,06:00
05-11-2013,00:00:00,18.73500061,18.88892937,18.6785717,16.37810135,07:00
06-11-2013,00:00:00,18.71964264,18.74500084,18.50714302,16.33171463,08:00
07-11-2013,00:00:00,18.55642891,18.68535614,18.29928589,16.06740952,09:00
08-11-2013,00:00:00,18.37785721,18.61178589,18.30678558,16.32042122,10:00
11-11-2013,00:00:00,18.57107162,18.63107109,18.37178612,16.27307892,11:00
12-11-2013,00:00:00,18.48821449,18.7114296,18.4642868,16.30318069,12:00
13-11-2013,00:00:00,18.5,18.6517868,18.46285629,16.32262039,13:00
14-11-2013,00:00:00,18.67178535,18.90285683,18.63821411,16.55869484,14:00
15-11-2013,00:00:00,18.80642891,18.89607048,18.73178673,16.45931053,15:00
18-11-2013,00:00:00,18.74964333,18.82821465,18.50714302,16.25991249,16:00
19-11-2013,00:00:00,18.53678513,18.69214249,18.49892807,16.28875542,17:00
20-11-2013,00:00:00,18.54392815,18.5864296,18.36892891,16.14610672,18:00
21-11-2013,00:00:00,18.48571396,18.6146431,18.34535789,16.33860016,19:00
22-11-2013,00:00:00,18.55428505,18.64857101,18.51892853,16.29659843,20:00
25-11-2013,00:00:00,18.60785675,18.78107071,18.6071434,16.42012024,21:00
26-11-2013,00:00:00,18.71857071,19.14785767,18.7142868,16.72298431,22:00
27-11-2013,00:00:00,19.15392876,19.5,19.04999924,17.11675072,23:00
29-11-2013,00:00:00,19.62428665,19.94035721,19.56464386,17.43372345,00:00
02-12-2013,00:00:00,19.9285717,20.15464211,19.67214394,17.28197479,01:00
03-12-2013,00:00:00,19.93928528,20.22785759,19.91714287,17.75507736,02:00
04-12-2013,00:00:00,20.1964283,20.32821465,20.02928543,17.7136879,03:00
05-12-2013,00:00:00,20.45178604,20.54071426,20.22892952,17.80461311,04:00
06-12-2013,00:00:00,20.2067852,20.2410717,19.98464394,17.55755424,05:00
09-12-2013,00:00:00,20.03214264,20.34214211,20.03214264,17.75852203,06:00
10-12-2013,00:00:00,20.12785721,20.28142929,20.04285622,17.73093224,07:00
11-12-2013,00:00:00,20.25,20.39178658,19.98892975,17.59956741,08:00
12-12-2013,00:00:00,20.07642937,20.19071388,20.00107193,17.57385635,09:00
13-12-2013,00:00:00,20.10178566,20.10285759,19.7739296,17.38230133,10:00
16-12-2013,00:00:00,19.82214355,20.09428596,19.82178688,17.47855377,11:00
17-12-2013,00:00:00,19.85035706,19.97999954,19.76357079,17.39985847,12:00
18-12-2013,00:00:00,19.63214302,19.69464302,19.24285698,17.26755333,13:00
19-12-2013,00:00:00,19.625,19.6428566,19.41892815,17.06972122,14:00
20-12-2013,00:00:00,19.47964287,19.70035744,19.45785713,17.21269417,15:00
23-12-2013,00:00:00,20.2857132,20.38285637,20.09857178,17.87327194,16:00
24-12-2013,00:00:00,20.35321426,20.42428589,20.21535683,17.79739761,17:00
26-12-2013,00:00:00,20.28928566,20.3392868,20.12071419,17.67920876,18:00
27-12-2013,00:00:00,20.13642883,20.15749931,19.9821434,17.5597496,19:00
30-12-2013,00:00:00,19.9092865,20.00321388,19.72571373,17.38512039,20:00
31-12-2013,00:00:00,19.79178619,20.04571342,19.7857132,17.58890724,21:00
02-01-2014,00:00:00,19.84571457,19.89392853,19.71500015,17.34154701,22:00
03-01-2014,00:00:00,19.74500084,19.77499962,19.30107117,16.96062469,23:00
06-01-2014,00:00:00,19.19464302,19.52857018,19.05714226,17.0531044,00:00
07-01-2014,00:00:00,19.44000053,19.4985714,19.2114296,16.93115044,01:00
08-01-2014,00:00:00,19.24321365,19.48428535,19.23892975,17.03838158,02:00
09-01-2014,00:00:00,19.52857018,19.53071404,19.11964226,16.82078934,03:00
10-01-2014,00:00:00,19.27964211,19.31428528,18.96821404,16.70855713,04:00
13-01-2014,00:00:00,18.92535782,19.375,18.92428589,16.79602432,05:00
14-01-2014,00:00:00,19.22214317,19.52607155,19.20214272,17.13023949,06:00
15-01-2014,00:00:00,19.76857185,20.00714302,19.70214272,17.47415733,07:00
16-01-2014,00:00:00,19.81785774,19.88750076,19.70285606,17.3766613,08:00
17-01-2014,00:00:00,19.69571495,19.71678543,19.28214264,16.95089912,09:00
21-01-2014,00:00:00,19.32107162,19.64535713,19.30071449,17.21426201,10:00
22-01-2014,00:00:00,19.67535782,19.9032135,19.56464386,17.29075432,11:00
23-01-2014,00:00:00,19.64071465,19.875,19.45750046,17.4371624,12:00
24-01-2014,00:00:00,19.7857132,19.84357071,19.4553566,17.12020302,13:00
27-01-2014,00:00:00,19.64535713,19.81428528,19.4910717,17.2590847,14:00
28-01-2014,00:00:00,18.17000008,18.3928566,17.93107033,15.87961864,15:00
29-01-2014,00:00:00,17.99821472,18.12035751,17.80785751,15.69934368,16:00
30-01-2014,00:00:00,17.9478569,18.0892868,17.73928642,15.66893196,17:00
31-01-2014,00:00:00,17.68499947,17.91178513,17.62678528,15.69464207,18:00
03-02-2014,00:00:00,17.95035744,18.13321495,17.83214378,15.72379589,19:00
04-02-2014,00:00:00,18.06607056,18.19499969,17.95571327,15.95140362,20:00
05-02-2014,00:00:00,18.09142876,18.40285683,18.0803566,16.07055283,21:00
06-02-2014,00:00:00,18.21642876,18.3392868,18.13607025,16.16422653,22:00
07-02-2014,00:00:00,18.62071419,18.67607117,18.47785759,16.39035416,23:00
10-02-2014,00:00:00,18.52357101,18.99964333,18.5,16.68398666,00:00
11-02-2014,00:00:00,18.95035744,19.2053566,18.9107132,16.90381622,01:00
12-02-2014,00:00:00,19.17678642,19.27000046,19.04428673,16.90255737,02:00
13-02-2014,00:00:00,19.09499931,19.45892906,19.07857132,17.17096138,03:00
14-02-2014,00:00:00,19.37392807,19.49928665,19.3289299,17.15707779,04:00
18-02-2014,00:00:00,19.5,19.68535614,19.48607063,17.22015762,05:00
19-02-2014,00:00:00,19.4553566,19.53178596,19.08392906,16.94828606,06:00
20-02-2014,00:00:00,19.03535652,19.1785717,18.8928566,16.75210762,07:00
21-02-2014,00:00:00,19.0282135,19.09178543,18.73571396,16.56602859,08:00
24-02-2014,00:00:00,18.68392944,18.92571449,18.65785789,16.6385746,09:00
25-02-2014,00:00:00,18.90642929,18.91321373,18.6071434,16.46542358,10:00
26-02-2014,00:00:00,18.70035744,18.75,18.41428566,16.31687164,11:00
27-02-2014,00:00:00,18.46928596,18.88500023,18.43035698,16.64235306,12:00
28-02-2014,00:00:00,18.89571381,19.0267868,18.64714241,16.59725952,13:00
03-03-2014,00:00:00,18.69357109,18.95178604,18.67178535,16.64519691,14:00
04-03-2014,00:00:00,18.9642868,19.02285767,18.84892845,16.75495338,15:00
05-03-2014,00:00:00,18.9614296,19.0982132,18.89749908,16.79027748,16:00
06-03-2014,00:00:00,19.0282135,19.08714294,18.86071396,16.73950005,17:00
07-03-2014,00:00:00,18.96750069,18.99928665,18.78750038,16.72971916,18:00
10-03-2014,00:00:00,18.87000084,19.04750061,18.86928558,16.7448616,19:00
11-03-2014,00:00:00,19.12321472,19.24071312,19.02107048,16.90791893,20:00
12-03-2014,00:00:00,19.08964348,19.19107056,19,16.92431259,21:00
13-03-2014,00:00:00,19.19428635,19.27357101,18.89857101,16.73634338,22:00
14-03-2014,00:00:00,18.8853569,18.96035767,18.6785717,16.54837036,23:00
17-03-2014,00:00:00,18.84642982,18.92749977,18.78035736,16.61302185,00:00
18-03-2014,00:00:00,18.78214264,18.99892807,18.75714302,16.75999451,01:00
19-03-2014,00:00:00,19.00928688,19.15142822,18.8928566,16.75558472,02:00
20-03-2014,00:00:00,18.92464256,19.0239296,18.83392906,16.67483902,03:00
21-03-2014,00:00:00,18.99749947,19.0625,18.79750061,16.80636406,04:00
24-03-2014,00:00:00,19.22928619,19.3035717,19.10928535,17.00568771,05:00
25-03-2014,00:00:00,19.3392868,19.4910717,19.27107048,17.18861771,06:00
26-03-2014,00:00:00,19.51857185,19.6071434,19.24500084,17.02430153,07:00
27-03-2014,00:00:00,19.28642845,19.3392868,19.11142921,16.95112991,08:00
28-03-2014,00:00:00,19.22571373,19.24785614,19.0803566,16.93220139,09:00
31-03-2014,00:00:00,19.25821495,19.31464386,19.14035606,16.92841911,10:00
01-04-2014,00:00:00,19.20571327,19.35250092,19.17035675,17.08327675,11:00
02-04-2014,00:00:00,19.37071419,19.40999985,19.29500008,17.11165619,12:00
03-04-2014,00:00:00,19.33535767,19.375,19.20142937,16.99307442,13:00
04-04-2014,00:00:00,19.27892876,19.2857132,18.94928551,16.77324677,14:00
07-04-2014,00:00:00,18.85785675,18.96071434,18.63892937,16.50989532,15:00
08-04-2014,00:00:00,18.75678635,18.79000092,18.52499962,16.50894928,16:00
09-04-2014,00:00:00,18.66571426,18.94607162,18.64357185,16.72593498,17:00
10-04-2014,00:00:00,18.95285606,19.00857162,18.68464279,16.51021194,18:00
11-04-2014,00:00:00,18.5357132,18.67250061,18.46928596,16.38815498,19:00
14-04-2014,00:00:00,18.63928604,18.64857101,18.4717865,16.45343018,20:00
15-04-2014,00:00:00,18.58107185,18.62999916,18.26178551,16.33610725,21:00
16-04-2014,00:00:00,18.50178528,18.61035728,18.36214256,16.36923027,22:00
17-04-2014,00:00:00,18.5714283,18.84857178,18.54285622,16.55625343,23:00
21-04-2014,00:00:00,18.76214218,19.00499916,18.71285629,16.75274849,00:00
22-04-2014,00:00:00,18.86821365,18.99392891,18.8035717,16.76945686,01:00
23-04-2014,00:00:00,18.89500046,18.96892929,18.73035622,16.55026627,02:00
24-04-2014,00:00:00,20.2932148,20.3571434,20.02607155,17.90708733,03:00
25-04-2014,00:00:00,20.16178513,20.42821312,20.1414299,18.03860664,04:00
28-04-2014,00:00:00,20.45714378,21.2767868,20.44821358,18.73719978,05:00
29-04-2014,00:00:00,21.20499992,21.28499985,21.05392838,18.68169975,06:00
30-04-2014,00:00:00,21.16571426,21.40821457,21.06428528,18.61104393,07:00
01-05-2014,00:00:00,21.1428566,21.24285698,20.94142914,18.65488243,08:00
02-05-2014,00:00:00,21.15500069,21.22142982,21.0610714,18.68958473,09:00
05-05-2014,00:00:00,21.07642937,21.4642868,21.0714283,18.95387268,10:00
06-05-2014,00:00:00,21.49285698,21.58607101,21.22892952,18.74729156,11:00
07-05-2014,00:00:00,21.2589283,21.3317852,20.99035645,18.68169975,12:00
08-05-2014,00:00:00,21.0089283,21.22892952,20.94285774,18.64839172,13:00
09-05-2014,00:00:00,20.8764286,20.9375,20.7260704,18.57068634,14:00
12-05-2014,00:00:00,20.98178673,21.20214272,20.97857094,18.80189133,15:00
13-05-2014,00:00:00,21.1428566,21.2335701,21.09642982,18.83138466,16:00
14-05-2014,00:00:00,21.15821457,21.33571434,21.13357162,18.8348732,17:00
15-05-2014,00:00:00,21.23928642,21.30714226,21.0014286,18.67471313,18:00
16-05-2014,00:00:00,21.02249908,21.34035683,20.90714264,18.9503212,19:00
19-05-2014,00:00:00,21.35178566,21.69035721,21.33321381,19.17486763,20:00
20-05-2014,00:00:00,21.58964348,21.65714264,21.45464325,19.17866898,21:00
21-05-2014,00:00:00,21.56535721,21.66785622,21.50214386,19.2294178,22:00
22-05-2014,00:00:00,21.66428566,21.78035736,21.57500076,19.25986481,23:00
23-05-2014,00:00:00,21.6875,21.95464325,21.65964317,19.47743225,00:00
27-05-2014,00:00:00,21.99571419,22.35214233,21.98678589,19.84215927,01:00
28-05-2014,00:00:00,22.35785675,22.49392891,22.27785683,19.79077721,02:00
29-05-2014,00:00:00,22.42321396,22.74535751,22.42035675,20.15138817,03:00
30-05-2014,00:00:00,22.78499985,23.00607109,22.46071434,20.07590675,04:00
02-06-2014,00:00:00,22.6414299,22.67250061,22.2321434,19.93793678,05:00
03-06-2014,00:00:00,22.44499969,22.81214333,22.4375,20.21989441,06:00
04-06-2014,00:00:00,22.76571465,23.13892937,22.71821404,20.45078087,07:00
05-06-2014,00:00:00,23.07857132,23.19178581,22.95035744,20.53101921,08:00
06-06-2014,00:00:00,23.21071434,23.25928688,23.01678658,20.47456741,09:00
09-06-2014,00:00:00,23.17499924,23.46999931,22.9375,20.80218506,10:00
10-06-2014,00:00:00,23.68250084,23.76250076,23.39249992,20.92429352,11:00
11-06-2014,00:00:00,23.53249931,23.69000053,23.36750031,20.83770943,12:00
12-06-2014,00:00:00,23.51000023,23.53000069,22.97500038,20.48916054,13:00
13-06-2014,00:00:00,23.04999924,23.11000061,22.71999931,20.264925,14:00
16-06-2014,00:00:00,22.87750053,23.1875,22.86249924,20.46917534,15:00
17-06-2014,00:00:00,23.07749939,23.17499924,22.95000076,20.4425354,16:00
18-06-2014,00:00:00,23.06749916,23.07250023,22.83749962,20.46473122,17:00
19-06-2014,00:00:00,23.07250023,23.07500076,22.83499908,20.39368629,18:00
20-06-2014,00:00:00,22.96249962,23.13750076,22.72500038,20.18278313,19:00
23-06-2014,00:00:00,22.82999992,22.90500069,22.64999962,20.16502762,20:00
24-06-2014,00:00:00,22.6875,22.93499947,22.54750061,20.04291534,21:00
25-06-2014,00:00:00,22.55249977,22.67499924,22.41250038,20.06067467,22:00
26-06-2014,00:00:00,22.59250069,22.76250076,22.45000076,20.18056488,23:00
27-06-2014,00:00:00,22.70499992,23,22.69249916,20.42032814,00:00
30-06-2014,00:00:00,23.02499962,23.43250084,23.02249908,20.63124084,01:00
01-07-2014,00:00:00,23.37999916,23.51749992,23.28249931,20.7622261,02:00
02-07-2014,00:00:00,23.46750069,23.51499939,23.27249908,20.7533474,03:00
03-07-2014,00:00:00,23.41749954,23.52499962,23.29999924,20.8754425,04:00
07-07-2014,00:00:00,23.53499985,23.99749947,23.52499962,21.30614853,05:00
08-07-2014,00:00:00,24.06749916,24.20000076,23.47999954,21.1685009,06:00
09-07-2014,00:00:00,23.86000061,23.98749924,23.69000053,21.17738152,07:00
10-07-2014,00:00:00,23.44000053,23.88750076,23.37999916,21.09967995,08:00
11-07-2014,00:00:00,23.84000015,23.97249985,23.71500015,21.13964462,09:00
14-07-2014,00:00:00,23.96500015,24.22249985,23.91250038,21.4127121,10:00
15-07-2014,00:00:00,24.20000076,24.21249962,23.75749969,21.16184235,11:00
16-07-2014,00:00:00,24.24250031,24.27499962,23.68499947,21.04195595,12:00
17-07-2014,00:00:00,23.75749969,23.81999969,23.14249992,20.66676521,13:00
18-07-2014,00:00:00,23.40500069,23.68499947,23.25499916,20.96425247,14:00
21-07-2014,00:00:00,23.74749947,23.75,23.43000031,20.85546875,15:00
22-07-2014,00:00:00,23.67000008,23.72249985,23.53000069,21.02863312,16:00
23-07-2014,00:00:00,23.85499954,24.46999931,23.79249954,21.57700348,17:00
24-07-2014,00:00:00,24.26000023,24.32999992,24.10499954,21.5414772,18:00
25-07-2014,00:00:00,24.21249962,24.45999908,24.15999985,21.68356323,19:00
28-07-2014,00:00:00,24.45499992,24.80999947,24.38750076,21.98326683,20:00
29-07-2014,00:00:00,24.83250046,24.86000061,24.5625,21.84118271,21:00
30-07-2014,00:00:00,24.61000061,24.67499924,24.41749954,21.7901268,22:00
31-07-2014,00:00:00,24.29000092,24.36249924,23.83250046,21.22399902,23:00
01-08-2014,00:00:00,23.72500038,24.15500069,23.70249939,21.34166145,00:00
04-08-2014,00:00:00,24.09250069,24.14500046,23.79249954,21.22178268,01:00
05-08-2014,00:00:00,23.84000015,23.92000008,23.59000015,21.11744118,02:00
06-08-2014,00:00:00,23.6875,23.87000084,23.67749977,21.08191872,03:00
07-08-2014,00:00:00,23.73250008,23.98749924,23.52499962,21.07968903,04:00
08-08-2014,00:00:00,23.56500053,23.70499992,23.31999969,21.13769531,05:00
11-08-2014,00:00:00,23.81749916,24.02000046,23.70999908,21.41658783,06:00
12-08-2014,00:00:00,24.01000023,24.21999931,23.90250015,21.41212273,07:00
13-08-2014,00:00:00,24.03750038,24.30999947,24.01000023,21.69547462,08:00
14-08-2014,00:00:00,24.33250046,24.39249992,24.20000076,21.75348473,09:00
15-08-2014,00:00:00,24.47500038,24.54750061,24.21500015,21.86058426,10:00
18-08-2014,00:00:00,24.62249947,24.84250069,24.49500084,22.12385368,11:00
19-08-2014,00:00:00,24.85250092,25.17000008,24.82999992,22.42951965,12:00
20-08-2014,00:00:00,25.11000061,25.27249908,24.98749924,22.43844414,13:00
21-08-2014,00:00:00,25.14249992,25.23500061,25.02750015,22.4406662,14:00
22-08-2014,00:00:00,25.07250023,25.36750031,25.04750061,22.60577583,15:00
25-08-2014,00:00:00,25.44750023,25.54249954,25.31999969,22.65486145,16:00
26-08-2014,00:00:00,25.35499954,25.375,25.21500015,22.50984001,17:00
27-08-2014,00:00:00,25.25499916,25.64249992,25.17499924,22.78649712,18:00
28-08-2014,00:00:00,25.39749908,25.69499969,25.38999939,22.81327057,19:00
29-08-2014,00:00:00,25.71500015,25.72500038,25.54999924,22.86905098,20:00
02-09-2014,00:00:00,25.76499939,25.93499947,25.68000031,23.04754448,21:00
03-09-2014,00:00:00,25.77499962,25.79999924,24.64500046,22.07476997,22:00
