,account_value,date,daily_return,datadate
112,928822.0860794068,2022-06-14,-0.0006721141394423,2022-06-14
113,932918.764265442,2022-06-15,0.0044106166804531,2022-06-15
114,921070.494972992,2022-06-16,-0.0127002154381352,2022-06-16
115,928116.480530548,2022-06-17,0.007649778812818,2022-06-17
116,931094.8092971802,2022-06-21,0.0032090032114606,2022-06-21
117,930887.6930854796,2022-06-22,-0.0002224437400277,2022-06-22
118,933148.235999298,2022-06-23,0.0024283734016565,2022-06-23
119,941924.922931671,2022-06-24,0.0094054584189127,2022-06-24
120,939034.8479743956,2022-06-27,-0.0030682646641094,2022-06-27
121,930944.8076087952,2022-06-28,-0.0086152717154763,2022-06-28
122,932496.6044425966,2022-06-29,0.00166690529999,2022-06-29
123,929081.8022926332,2022-06-30,-0.0036619995544162,2022-06-30
124,932448.8777030944,2022-07-01,0.0036240892913332,2022-07-01
125,933922.5086677552,2022-07-05,0.0015803879439382,2022-07-05
126,933553.3199775696,2022-07-06,,2022-07-06
127,937150.4897590636,2022-07-07,0.0038532022804873,2022-07-07
128,937752.218283081,2022-07-08,0.0006420831345581,2022-07-08
129,935526.9998863218,2022-07-11,-0.002372927894357,2022-07-11
130,931480.1576759336,2022-07-12,-0.0043257353458318,2022-07-12
131,930779.947428894,2022-07-13,-0.000751717834534,2022-07-13
132,927707.0560760496,2022-07-14,-0.0033014155078572,2022-07-14
133,934996.4322624204,2022-07-15,0.0078574116027563,2022-07-15
134,929382.3603500364,2022-07-18,-0.0060043778977846,2022-07-18
135,938457.3513694762,2022-07-19,0.0097645397702854,2022-07-19
136,939032.1800460814,2022-07-20,0.0006125250931929,2022-07-20
137,940081.3557685852,2022-07-21,0.0011172947475051,2022-07-21
138,940457.823940277,2022-07-22,0.0004004633954091,2022-07-22
139,943351.2818710326,2022-07-25,0.0030766482633242,2022-07-25
140,942682.6156227108,2022-07-26,-0.0007088199922677,2022-07-26
141,948251.0108078,2022-07-27,0.0059069670881868,2022-07-27
142,948295.3371475218,2022-07-28,4.674536511584115e-05,2022-07-28
143,949938.0903884886,2022-07-29,0.0017323223858805,2022-07-29
144,945555.274441528,2022-08-01,-0.0046137911420817,2022-08-01
145,940094.3101821898,2022-08-02,-0.0057754045764947,2022-08-02
146,952894.550979614,2022-08-03,0.0136159113599396,2022-08-03
147,952970.6067955014,2022-08-04,7.981556386194022e-05,2022-08-04
148,954654.6140472408,2022-08-05,0.0017671135287185,2022-08-05
149,953512.3582260128,2022-08-08,-0.0011965121253491,2022-08-08
150,956996.67408905,2022-08-09,0.0036541905649964,2022-08-09
151,968640.199668884,2022-08-10,0.0121667356795334,2022-08-10
152,966008.5619934078,2022-08-11,-0.0027168371459038,2022-08-11
153,972110.3990409848,2022-08-12,0.0063165455127909,2022-08-12
154,974993.8506530758,2022-08-15,0.0029661771080071,2022-08-15
155,976797.6993431088,2022-08-16,0.0018501128892502,2022-08-16
156,974810.3074539182,2022-08-17,-0.0020345992732447,2022-08-17
157,973442.2316925046,2022-08-18,-0.0014034276730072,2022-08-18
158,967655.3765441892,2022-08-19,-0.0059447340169882,2022-08-19
159,954536.7673324582,2022-08-22,-0.0135571087907161,2022-08-22
160,950559.3072517392,2022-08-23,-0.0041669008642113,2022-08-23
161,951927.345510101,2022-08-24,0.0014391929550583,2022-08-24
162,960750.223548126,2022-08-25,0.0092684363776702,2022-08-25
163,939171.0091903682,2022-08-26,-0.0224607955625177,2022-08-26
164,933673.1988807674,2022-08-29,-0.0058538969535912,2022-08-29
165,931504.966110229,2022-08-30,-0.0023222609079253,2022-08-30
166,927753.9634239192,2022-08-31,-0.0040268198482862,2022-08-31
167,929441.1601425166,2022-09-01,0.0018185820649805,2022-09-01
168,920720.4569297786,2022-09-02,-0.0093827383450512,2022-09-02
169,916625.9461807248,2022-09-06,-0.0044470726356047,2022-09-06
170,927957.7250389096,2022-09-07,0.0123624897433904,2022-09-07
171,931994.8349266048,2022-09-08,0.0043505321188268,2022-09-08
172,944759.1981781002,2022-09-09,0.0136957446255596,2022-09-09
173,944972.5677467342,2022-09-12,0.000225845452519,2022-09-12
174,908713.6162017818,2022-09-13,-0.038370374741577,2022-09-13
175,910559.0754447932,2022-09-14,0.0020308480142787,2022-09-14
176,901003.0331665037,2022-09-15,-0.0104946977477785,2022-09-15
177,899227.2999549862,2022-09-16,-0.0019708404368814,2022-09-16
178,901316.871555328,2022-09-19,0.0023237412837069,2022-09-19
179,894404.2777770992,2022-09-20,-0.0076694379040084,2022-09-20
180,881370.5819976802,2022-09-21,-0.0145724881949492,2022-09-21
181,879047.3599639888,2022-09-22,-0.0026359196473585,2022-09-22
182,870105.5634895321,2022-09-23,-0.0101721441661835,2022-09-23
183,865164.7062644954,2022-09-26,-0.0056784572267548,2022-09-26
184,862656.9835845942,2022-09-27,-0.0028985494458375,2022-09-27
185,873764.5947715754,2022-09-28,0.0128760462134391,2022-09-28
186,863355.6897819514,2022-09-29,-0.0119127108741974,2022-09-29
187,852573.0800498957,2022-09-30,-0.012489185928431,2022-09-30
188,872324.0994308466,2022-10-03,0.0231663652572693,2022-10-03
189,893240.092167663,2022-10-04,,2022-10-04
190,892314.8890144343,2022-10-05,-0.0010357832808237,2022-10-05
191,884665.7952705377,2022-10-06,-0.0085721910931521,2022-10-06
192,858089.5676643366,2022-10-07,-0.0300409801625413,2022-10-07
193,848917.3478492731,2022-10-10,-0.0106891170347516,2022-10-10
194,843850.0156021114,2022-10-11,-0.0059691703320704,2022-10-11
195,845090.6899612421,2022-10-12,0.0014702545904978,2022-10-12
196,868057.4247222896,2022-10-13,0.0271766510196682,2022-10-13
197,857646.4268478388,2022-10-14,-0.0119934437261238,2022-10-14
198,875233.9020393367,2022-10-17,0.0205066734273449,2022-10-17
199,880397.2127189632,2022-10-18,0.0058993494968553,2022-10-18
200,875621.1318023677,2022-10-19,-0.0054249159897329,2022-10-19
201,874342.6066917416,2022-10-20,-0.0014601350563506,2022-10-20
202,884174.9441329952,2022-10-21,0.0112454058237609,2022-10-21
203,893486.5662277217,2022-10-24,0.0105314249815768,2022-10-24
204,898595.0546432491,2022-10-25,0.0057174764664849,2022-10-25
205,875625.685895538,2022-10-26,-0.0255614235010788,2022-10-26
206,869774.0498031613,2022-10-27,-0.0066828054345984,2022-10-27
207,885189.2365425106,2022-10-28,0.017723208392844,2022-10-28
208,878526.810606384,2022-10-31,-0.0075265555217882,2022-10-31
209,875845.8265350339,2022-11-01,-0.0030516815639349,2022-11-01
